filename,class,brand,category,style,color,material,fashion,sku
givenchy_fw23_17,07_violet,givenchy,bottoms,07_violet_color,violet,nylon,,shorts
givenchy_fw23_17,07_cotton,givenchy,bottoms,07_cotton_material,beige,cotton,,shorts
givenchy_fw23_17,09_sneaker,givenchy,shoes,09_sneaker_sku,neon,mix,,sneaker
givenchy_fw23_17,09_neon,givenchy,shoes,09_neon_color,neon,mix,,sneaker
givenchy_fw23_17,09_mix,givenchy,shoes,09_mix_material,neon,mix,,sneaker
loewe_fw23_40,04_sweatshirt,loewe,tops,04_sweatshirt_sku,grey,wool,,sweatshirt
loewe_fw23_40,04_grey,loewe,tops,04_grey_color,grey,wool,,sweatshirt
loewe_fw23_40,04_wool,loewe,tops,04_wool_material,grey,wool,,sweatshirt
loewe_fw23_40,07_leggings,loewe,bottoms,07_leggings_sku,grey,cotton,,leggings
loewe_fw23_40,07_grey,loewe,bottoms,07_grey_color,grey,cotton,,leggings
loewe_fw23_40,07_cotton,loewe,bottoms,07_cotton_material,grey,cotton,,leggings
loewe_fw23_40,07_jersey,loewe,bottoms,07_jersey_material,grey,jersey,,leggings
loewe_fw23_40,05_totebag,loewe,bags,05_totebag_sku,brown,leather,,totebag
loewe_fw23_40,05_brown,loewe,bags,05_brown_color,brown,leather,,totebag
loewe_fw23_40,05_leather,loewe,bags,05_leather_material,brown,leather,,totebag
loewe_fw23_40,09_boot,loewe,shoes,09_boots_sku,black,leather,,boots
loewe_fw23_40,09_black,loewe,shoes,09_black_color,black,leather,,boots
loewe_fw23_40,09_leather,loewe,shoes,09_leather_material,black,leather,,boots
dior_fw23_02,4a_coated,dior,outerwear,4a_coated_style,beige,wool,coated,
dior_fw23_02,4a_beige,dior,outerwear,4a_beige_color,beige,wool,coated,
dior_fw23_02,4a_wool,dior,outerwear,4a_wool_material,beige,wool,coated,
dior_fw23_02,04_tanktop,dior,tops,04_tanktop_sku,beige,,sheer,tanktop
dior_fw23_02,04_beige,dior,tops,04_beige_color,beige,,sheer,tanktop
dior_fw23_02,04_sheer,dior,tops,04_sheer_style,beige,,sheer,tanktop
dior_fw23_02,07_beige,dior,bottoms,07_beige_color,beige,,loosefit,shorts
dior_fw23_02,07_shorts,dior,bottoms,07_shorts_sku,beige,,loosefit,shorts
dior_fw23_02,07_loosefit,dior,bottoms,07_loosefit_style,beige,,loosefit,shorts
dior_fw23_02,09_beige,dior,shoes,09_beige_color,beige,leather,,boots
dior_fw23_02,09_boot,dior,shoes,09_boots_sku,beige,leather,,boots
dior_fw23_02,high,dior,,09_hightop_style,,,hightop,
dior_fw23_02,09_leather,dior,shoes,09_leather_material,beige,leather,,boots
saint_laurent_fw23_46,09_boot,saint_laurent,shoes,09_boots_sku,black,leather,,boots
saint_laurent_fw23_46,09_leather,saint_laurent,shoes,09_leather_material,black,leather,,boots
saint_laurent_fw23_46,09_black,saint_laurent,shoes,09_black_color,black,leather,,boots
saint_laurent_fw23_46,07_pants,saint_laurent,bottoms,07_pants_sku,black,wool,,pants
saint_laurent_fw23_46,04_coat,saint_laurent,tops,04_coat_sku,black,wool,,coat
saint_laurent_fw23_46,02_sunglasses,saint_laurent,eyewear,02_sunglasses_sku,,,,sunglasses
saint_laurent_fw23_46,07_black,saint_laurent,bottoms,07_black_color,black,wool,,pants
saint_laurent_fw23_46,07_wool,saint_laurent,bottoms,07_wool_material,black,wool,,pants
saint_laurent_fw23_46,04_wool,saint_laurent,tops,04_wool_material,black,wool,,coat
saint_laurent_fw23_46,04_black,saint_laurent,tops,04_black_color,black,wool,,coat
givenchy_fw23_42,04_shirt,givenchy,tops,04_shirt_sku,black,cotton,sleeveless,shirt
givenchy_fw23_42,04_black,givenchy,tops,04_black_color,black,cotton,sleeveless,shirt
givenchy_fw23_42,04_cotton,givenchy,tops,04_cotton_material,black,cotton,sleeveless,shirt
givenchy_fw23_42,04_sleeveless,givenchy,tops,04_sleeveless_style,black,cotton,sleeveless,shirt
givenchy_fw23_42,07_pants,givenchy,bottoms,07_pants_sku,black,cotton,cutout,pants
givenchy_fw23_42,07_black,givenchy,bottoms,07_black_color,black,cotton,cutout,pants
givenchy_fw23_42,07_cotton,givenchy,bottoms,07_cotton_material,black,cotton,cutout,pants
givenchy_fw23_42,09_sneaker,givenchy,shoes,09_sneaker_sku,black,leather,,sneaker
givenchy_fw23_42,09_black,givenchy,shoes,09_black_color,black,leather,,sneaker
givenchy_fw23_42,09_leather,givenchy,shoes,09_leather_material,black,leather,,sneaker
givenchy_fw23_42,07_cutout,givenchy,bottoms,07_cutout_style,black,cotton,cutout,pants
saint_laurent_fw23_19,09_boot,saint_laurent,shoes,09_boots_sku,black,leather,,boots
saint_laurent_fw23_19,09_leather,saint_laurent,shoes,09_leather_material,black,leather,,boots
saint_laurent_fw23_19,09_black,saint_laurent,shoes,09_black_color,black,leather,,boots
saint_laurent_fw23_19,07_pants,saint_laurent,bottoms,07_pants_sku,black,wool,,pants
saint_laurent_fw23_19,04_knitwear,saint_laurent,tops,04_knitwear_sku,black,wool,,knitwear
saint_laurent_fw23_19,02_sunglasses,saint_laurent,eyewear,02_sunglasses_sku,,,,sunglasses
saint_laurent_fw23_19,07_black,saint_laurent,bottoms,07_black_color,black,wool,,pants
saint_laurent_fw23_19,07_wool,saint_laurent,bottoms,07_wool_material,black,wool,,pants
saint_laurent_fw23_19,04_wool,saint_laurent,tops,04_wool_material,black,wool,,knitwear
saint_laurent_fw23_19,04_black,saint_laurent,tops,04_black_color,black,wool,,knitwear
dior_fw23_47,4a_coat,dior,outerwear,4a_coated_style,grey,cotton,coated,robe
dior_fw23_47,4a_grey,dior,outerwear,4a_grey_color,grey,cotton,coated,robe
dior_fw23_47,4a_cotton,dior,outerwear,4a_cotton_material,grey,cotton,coated,robe
dior_fw23_47,4a_robe,dior,outerwear,4a_robe_sku,grey,cotton,coated,robe
dior_fw23_47,09_boot,dior,shoes,09_boots_sku,black,leather,hightop,boots
dior_fw23_47,09_black,dior,shoes,09_black_color,black,leather,hightop,boots
dior_fw23_47,09_leather,dior,shoes,09_leather_material,black,leather,hightop,boots
dior_fw23_47,09_hightop,dior,shoes,09_hightop_style,black,leather,hightop,boots
saint_laurent_fw23_31,09_boot,saint_laurent,shoes,09_boots_sku,black,leather,,boots
saint_laurent_fw23_31,09_leather,saint_laurent,shoes,09_leather_material,black,leather,,boots
saint_laurent_fw23_31,09_black,saint_laurent,shoes,09_black_color,black,leather,,boots
saint_laurent_fw23_31,07_pants,saint_laurent,bottoms,07_pants_sku,black,wool,,pants
saint_laurent_fw23_31,04_coat,saint_laurent,tops,04_coat_sku,black,cashmere,,coat
saint_laurent_fw23_31,04_knitwear,saint_laurent,tops,04_knitwear_sku,black,cashmere,,knitwear
saint_laurent_fw23_31,02_sunglasses,saint_laurent,eyewear,02_sunglasses_sku,,,,sunglasses
saint_laurent_fw23_31,07_black,saint_laurent,bottoms,07_black_color,black,wool,,pants
saint_laurent_fw23_31,07_wool,saint_laurent,bottoms,07_wool_material,black,wool,,pants
saint_laurent_fw23_31,04_cashmere,saint_laurent,tops,04_cashmere_material,black,cashmere,,coat
saint_laurent_fw23_31,04_black,saint_laurent,tops,04_black_color,black,cashmere,,coat
saint_laurent_fw23_31,04_leather,saint_laurent,tops,04_leather_material,black,leather,,coat
saint_laurent_fw23_31,04_black,saint_laurent,tops,04_black_color,black,cashmere,,coat
saint_laurent_fw23_03,09_boot,saint_laurent,shoes,09_boots_sku,black,leather,,boots
saint_laurent_fw23_03,09_leather,saint_laurent,shoes,09_leather_material,black,leather,,boots
saint_laurent_fw23_03,09_black,saint_laurent,shoes,09_black_color,black,leather,,boots
saint_laurent_fw23_03,07_pants,saint_laurent,bottoms,07_pants_sku,black,leather,,pants
saint_laurent_fw23_03,07_leather,saint_laurent,bottoms,07_leather_material,black,leather,,pants
saint_laurent_fw23_03,04_shirt,saint_laurent,tops,04_shirt_sku,black,silk,,shirt
saint_laurent_fw23_03,07_black,saint_laurent,bottoms,07_black_color,black,leather,,pants
saint_laurent_fw23_03,04_silk,saint_laurent,tops,04_silk_material,black,silk,,shirt
saint_laurent_fw23_03,04_black,saint_laurent,tops,04_black_color,black,silk,,shirt
saint_laurent_fw23_15,09_boot,saint_laurent,shoes,09_boots_sku,black,leather,,boots
saint_laurent_fw23_15,09_leather,saint_laurent,shoes,09_leather_material,black,leather,,boots
saint_laurent_fw23_15,09_black,saint_laurent,shoes,09_black_color,black,leather,,boots
saint_laurent_fw23_15,07_pants,saint_laurent,bottoms,07_pants_sku,black,wool,,pants
saint_laurent_fw23_15,04_jacket,saint_laurent,tops,04_jacket_sku,black,wool,,jacket
saint_laurent_fw23_15,04_coat,saint_laurent,tops,04_coat_sku,black,wool,,coat
saint_laurent_fw23_15,02_sunglasses,saint_laurent,eyewear,02_sunglasses_sku,,,,sunglasses
saint_laurent_fw23_15,07_black,saint_laurent,bottoms,07_black_color,black,wool,,pants
saint_laurent_fw23_15,07_wool,saint_laurent,bottoms,07_wool_material,black,wool,,pants
saint_laurent_fw23_15,04_wool,saint_laurent,tops,04_wool_material,black,wool,,jacket
saint_laurent_fw23_15,04_black,saint_laurent,tops,04_black_color,black,wool,,jacket
saint_laurent_fw23_15,04_wool,saint_laurent,tops,04_wool_material,black,wool,,jacket
saint_laurent_fw23_15,04_black,saint_laurent,tops,04_black_color,black,wool,,jacket
dior_fw23_51,04_shirt,dior,tops,04_shirt_sku,brown,nylon,patchwork,shirt
dior_fw23_51,04_brown,dior,tops,04_brown_color,brown,nylon,patchwork,shirt
dior_fw23_51,04_nylon,dior,tops,04_nylon_material,brown,nylon,patchwork,shirt
dior_fw23_51,04_patchwork,dior,tops,04_patchwork_style,brown,nylon,patchwork,shirt
dior_fw23_51,05_handbag,dior,bags,05_handbag_sku,brown,exoticleather,,handbag
dior_fw23_51,05_brown,dior,bags,05_brown_color,brown,exoticleather,,handbag
dior_fw23_51,05_exoticleather,dior,bags,05_exoticleather_material,brown,exoticleather,,handbag
dior_fw23_51,07_shorts,dior,bottoms,07_shorts_sku,brown,nylon,loosefit,shorts
dior_fw23_51,07_brown,dior,bottoms,07_brown_color,brown,nylon,loosefit,shorts
dior_fw23_51,07_nylon,dior,bottoms,07_nylon_material,brown,nylon,loosefit,shorts
dior_fw23_51,07_loosefit,dior,bottoms,07_loosefit_style,brown,nylon,loosefit,shorts
dior_fw23_51,09_boot,dior,shoes,09_boots_sku,black,rubber,hightop,boots
dior_fw23_51,09_black,dior,shoes,09_black_color,black,rubber,hightop,boots
dior_fw23_51,09_rubber,dior,shoes,09_rubber_material,black,rubber,hightop,boots
dior_fw23_51,09_hightop,dior,shoes,09_hightop_style,black,rubber,hightop,boots
loewe_fw23_44,04_shirt,loewe,tops,04_shirt_sku,black,leather,sleeveless,shirt
loewe_fw23_44,04_sleeveless,loewe,tops,04_sleeveless_style,black,leather,sleeveless,shirt
loewe_fw23_44,04_black,loewe,tops,04_black_color,black,leather,sleeveless,shirt
loewe_fw23_44,04_leather,loewe,tops,04_leather_material,black,leather,sleeveless,shirt
loewe_fw23_44,04_oversized,loewe,tops,04_oversized_style,black,leather,oversized,shirt
loewe_fw23_44,04_layered,loewe,tops,04_layered_style,black,leather,layered,shirt
loewe_fw23_44,07_pants,loewe,bottoms,07_pants_sku,black,cotton,,pants
loewe_fw23_44,07_black,loewe,bottoms,07_black_color,black,cotton,,pants
loewe_fw23_44,07_cotton,loewe,bottoms,07_cotton_material,black,cotton,,pants
loewe_fw23_44,09_boot,loewe,shoes,09_boots_sku,black,leather,,boots
loewe_fw23_44,09_black,loewe,shoes,09_black_color,black,leather,,boots
loewe_fw23_44,09_leather,loewe,shoes,09_leather_material,black,leather,,boots
loewe_fw23_41,4a_coat,loewe,outerwear,4a_coated_style,brown,leather,coated,
loewe_fw23_41,4a_brown,loewe,outerwear,4a_brown_color,brown,leather,coated,
loewe_fw23_41,4a_leather,loewe,outerwear,4a_leather_material,brown,leather,coated,
loewe_fw23_41,07_pants,loewe,bottoms,07_pants_sku,grey,cotton,,pants
loewe_fw23_41,07_grey,loewe,bottoms,07_grey_color,grey,cotton,,pants
loewe_fw23_41,07_cotton,loewe,bottoms,07_cotton_material,grey,cotton,,pants
loewe_fw23_41,07_jersey,loewe,bottoms,07_jersey_material,grey,jersey,,pants
loewe_fw23_41,09_boot,loewe,shoes,09_boots_sku,black,leather,,boots
loewe_fw23_41,09_black,loewe,shoes,09_black_color,black,leather,,boots
loewe_fw23_41,09_leather,loewe,shoes,09_leather_material,black,leather,,boots
loewe_fw23_41,05_totebag,loewe,bags,05_totebag_sku,grey,velours,,totebag
loewe_fw23_41,05_velours,loewe,bags,05_velours_material,grey,velours,,totebag
loewe_fw23_41,05_grey,loewe,bags,05_grey_color,grey,velours,,totebag
dior_fw23_36,04_sweatshirt,dior,tops,04_sweatshirt_sku,grey,wool,striped,sweatshirt
dior_fw23_36,04_grey,dior,tops,04_grey_color,grey,wool,striped,sweatshirt
dior_fw23_36,04_wool,dior,tops,04_wool_material,grey,wool,striped,sweatshirt
dior_fw23_36,04_shirt,dior,tops,04_shirt_sku,grey,wool,striped,shirt
dior_fw23_36,04_striped,dior,tops,04_striped_style,grey,wool,striped,sweatshirt
dior_fw23_36,04_white,dior,tops,04_white_color,white,wool,striped,sweatshirt
dior_fw23_36,04_cotton,dior,tops,04_cotton_material,grey,cotton,striped,sweatshirt
dior_fw23_36,07_shorts,dior,bottoms,07_shorts_sku,grey,,print,shorts
dior_fw23_36,07_print,dior,bottoms,07_print_style,grey,,print,shorts
dior_fw23_36,07_grey,dior,bottoms,07_grey_color,grey,,print,shorts
dior_fw23_36,07_blue,dior,bottoms,07_blue_color,blue,,print,shorts
dior_fw23_36,09_boot,dior,shoes,09_boots_sku,black,leather,hightop,boots
dior_fw23_36,09_black,dior,shoes,09_black_color,black,leather,hightop,boots
dior_fw23_36,09_leather,dior,shoes,09_leather_material,black,leather,hightop,boots
dior_fw23_36,09_hightop,dior,shoes,09_hightop_style,black,leather,hightop,boots
givenchy_fw23_46,04_hoodie,givenchy,tops,04_hoodie_sku,black,cotton,,hoodie
givenchy_fw23_46,04_black,givenchy,tops,04_black_color,black,cotton,,hoodie
givenchy_fw23_46,04_cotton,givenchy,tops,04_cotton_material,black,cotton,,hoodie
givenchy_fw23_46,04_black,givenchy,tops,04_black_color,black,cotton,,hoodie
givenchy_fw23_46,04_wool,givenchy,tops,04_wool_material,black,wool,,hoodie
givenchy_fw23_46,04_black,givenchy,tops,04_black_color,black,cotton,,hoodie
givenchy_fw23_46,07_pants,givenchy,bottoms,07_pants_sku,black,wool,,pants
givenchy_fw23_46,07_black,givenchy,bottoms,07_black_color,black,wool,,pants
givenchy_fw23_46,07_wool,givenchy,bottoms,07_wool_material,black,wool,,pants
givenchy_fw23_46,09_boot,givenchy,shoes,09_boots_sku,black,rubber,,boots
givenchy_fw23_46,09_black,givenchy,shoes,09_black_color,black,rubber,,boots
givenchy_fw23_46,09_rubber,givenchy,shoes,09_rubber_material,black,rubber,,boots
givenchy_fw23_46,05_totebag,givenchy,bags,05_totebag_sku,black,coatedcanvas,,totebag
givenchy_fw23_46,05_black,givenchy,bags,05_black_color,black,coatedcanvas,,totebag
givenchy_fw23_46,05_coatedcanvas,givenchy,bags,05_coatedcanvas_material,black,coatedcanvas,,totebag
givenchy_fw23_43,4a_coat,givenchy,outerwear,4a_coated_style,black,wool,coated,
givenchy_fw23_43,4a_black,givenchy,outerwear,4a_black_color,black,wool,coated,
givenchy_fw23_43,4a_wool,givenchy,outerwear,4a_wool_material,black,wool,coated,
givenchy_fw23_43,04_shirt,givenchy,tops,04_shirt_sku,grey,wool,,shirt
givenchy_fw23_43,04_grey,givenchy,tops,04_grey_color,grey,wool,,shirt
givenchy_fw23_43,04_wool,givenchy,tops,04_wool_material,grey,wool,,shirt
givenchy_fw23_43,07_pants,givenchy,bottoms,07_pants_sku,grey,wool,,pants
givenchy_fw23_43,07_grey,givenchy,bottoms,07_grey_color,grey,wool,,pants
givenchy_fw23_43,07_wool,givenchy,bottoms,07_wool_material,grey,wool,,pants
givenchy_fw23_43,09_sneaker,givenchy,shoes,09_sneaker_sku,black,leather,,sneaker
givenchy_fw23_43,09_black,givenchy,shoes,09_black_color,black,leather,,sneaker
givenchy_fw23_43,09_leather,givenchy,shoes,09_leather_material,black,leather,,sneaker
loewe_fw23_24,04_cardigan,loewe,tops,04_cardigan_sku,lilac,wool,,cardigan
loewe_fw23_24,04_lilac,loewe,tops,04_lilac_color,lilac,wool,,cardigan
loewe_fw23_24,04_wool,loewe,tops,04_wool_material,lilac,wool,,cardigan
loewe_fw23_24,07_shorts,loewe,bottoms,07_shorts_sku,lilac,silk,,shorts
loewe_fw23_24,07_lilac,loewe,bottoms,07_lilac_color,lilac,silk,,shorts
loewe_fw23_24,07_silk,loewe,bottoms,07_silk_material,lilac,silk,,shorts
loewe_fw23_24,09_boot,loewe,shoes,09_boots_sku,camel,velours,,boots
loewe_fw23_24,09_camel,loewe,shoes,09_camel_color,camel,velours,,boots
loewe_fw23_24,09_velours,loewe,shoes,09_velours_material,camel,velours,,boots
saint_laurent_fw23_33,09_boot,saint_laurent,shoes,09_boots_sku,black,leather,,boots
saint_laurent_fw23_33,09_leather,saint_laurent,shoes,09_leather_material,black,leather,,boots
saint_laurent_fw23_33,09_black,saint_laurent,shoes,09_black_color,black,leather,,boots
saint_laurent_fw23_33,07_pants,saint_laurent,bottoms,07_pants_sku,black,silk,,pants
saint_laurent_fw23_33,04_knitwear,saint_laurent,tops,04_knitwear_sku,black,wool,,knitwear
saint_laurent_fw23_33,02_sunglasses,saint_laurent,eyewear,02_sunglasses_sku,,,,sunglasses
saint_laurent_fw23_33,07_black,saint_laurent,bottoms,07_black_color,black,silk,,pants
saint_laurent_fw23_33,07_silk,saint_laurent,bottoms,07_silk_material,black,silk,,pants
saint_laurent_fw23_33,04_wool,saint_laurent,tops,04_wool_material,black,wool,,knitwear
saint_laurent_fw23_33,04_black,saint_laurent,tops,04_black_color,black,wool,,knitwear
saint_laurent_fw23_33,04_white,saint_laurent,tops,04_white_color,white,wool,,knitwear
givenchy_fw23_13,4a_windbreaker,givenchy,outerwear,4a_windbreaker_sku,black,nylon,,windbreaker
givenchy_fw23_13,4a_black,givenchy,outerwear,4a_black_color,black,nylon,,windbreaker
givenchy_fw23_13,4a_nylon,givenchy,outerwear,4a_nylon_material,black,nylon,,windbreaker
givenchy_fw23_13,07_pants,givenchy,bottoms,07_pants_sku,black,denim,cargo,pants
givenchy_fw23_13,07_black,givenchy,bottoms,07_black_color,black,denim,cargo,pants
givenchy_fw23_13,07_denim,givenchy,bottoms,07_denim_material,black,denim,cargo,pants
givenchy_fw23_13,07_cargo,givenchy,bottoms,07_cargo_style,black,denim,cargo,pants
loewe_fw23_05,4a_coat,loewe,outerwear,4a_coated_style,navy,wool,coated,
loewe_fw23_05,4a_navy,loewe,outerwear,4a_navy_color,navy,wool,coated,
loewe_fw23_05,4a_wool,loewe,outerwear,4a_wool_material,navy,wool,coated,
loewe_fw23_05,09_derby,loewe,shoes,09_derby_sku,black,leather,,derby
loewe_fw23_05,09_black,loewe,shoes,09_black_color,black,leather,,derby
loewe_fw23_05,09_leather,loewe,shoes,09_leather_material,black,leather,,derby
saint_laurent_fw23_25,09_boot,saint_laurent,shoes,09_boots_sku,black,leather,,boots
saint_laurent_fw23_25,09_leather,saint_laurent,shoes,09_leather_material,black,leather,,boots
saint_laurent_fw23_25,09_black,saint_laurent,shoes,09_black_color,black,leather,,boots
saint_laurent_fw23_25,07_pants,saint_laurent,bottoms,07_pants_sku,black,silk,,pants
saint_laurent_fw23_25,04_shirt,saint_laurent,tops,04_shirt_sku,cream,silk,,shirt
saint_laurent_fw23_25,07_black,saint_laurent,bottoms,07_black_color,black,silk,,pants
saint_laurent_fw23_25,07_silk,saint_laurent,bottoms,07_silk_material,black,silk,,pants
saint_laurent_fw23_25,04_silk,saint_laurent,tops,04_silk_material,cream,silk,,shirt
saint_laurent_fw23_25,04_cream,saint_laurent,tops,04_cream_color,cream,silk,,shirt
givenchy_fw23_11,4a_windbreaker,givenchy,outerwear,4a_windbreaker_sku,beige,nylon,,windbreaker
givenchy_fw23_11,4a_beige,givenchy,outerwear,4a_beige_color,beige,nylon,,windbreaker
givenchy_fw23_11,4a_nylon,givenchy,outerwear,4a_nylon_material,beige,nylon,,windbreaker
givenchy_fw23_11,07_shorts,givenchy,bottoms,07_shorts_sku,grey,denim,cargo,shorts
givenchy_fw23_11,07_grey,givenchy,bottoms,07_grey_color,grey,denim,cargo,shorts
givenchy_fw23_11,07_denim,givenchy,bottoms,07_denim_material,grey,denim,cargo,shorts
givenchy_fw23_11,07_cargo,givenchy,bottoms,07_cargo_style,grey,denim,cargo,shorts
givenchy_fw23_11,09_boot,givenchy,shoes,09_boots_sku,black,leather,,boots
givenchy_fw23_11,09_black,givenchy,shoes,09_black_color,black,leather,,boots
givenchy_fw23_11,09_leather,givenchy,shoes,09_leather_material,black,leather,,boots
givenchy_fw23_33,05_crossbody,givenchy,bags,05_crossbody_sku,white,nylon,,crossbody
givenchy_fw23_33,05_nylon,givenchy,bags,05_nylon_material,white,nylon,,crossbody
givenchy_fw23_33,05_white,givenchy,bags,05_white_color,white,nylon,,crossbody
givenchy_fw23_33,07_pants,givenchy,bottoms,07_pants_sku,grey,denim,,pants
givenchy_fw23_33,07_grey,givenchy,bottoms,07_grey_color,grey,denim,,pants
givenchy_fw23_33,07_denim,givenchy,bottoms,07_denim_material,grey,denim,,pants
givenchy_fw23_33,09_sneaker,givenchy,shoes,09_sneaker_sku,white,,,sneaker
givenchy_fw23_33,09_white,givenchy,shoes,09_white_color,white,,,sneaker
dior_fw23_43,4a_coat,dior,outerwear,4a_coated_style,grey,wool,coated,
dior_fw23_43,4a_grey,dior,outerwear,4a_grey_color,grey,wool,coated,
dior_fw23_43,4a_wool,dior,outerwear,4a_wool_material,grey,wool,coated,
dior_fw23_43,4a_oversized,dior,outerwear,4a_oversized_style,grey,wool,oversized,
dior_fw23_43,07_pants,dior,bottoms,07_pants_sku,black,wool,loosefit,pants
dior_fw23_43,07_black,dior,bottoms,07_black_color,black,wool,loosefit,pants
dior_fw23_43,07_wool,dior,bottoms,07_wool_material,black,wool,loosefit,pants
dior_fw23_43,07_loosefit,dior,bottoms,07_loosefit_style,black,wool,loosefit,pants
dior_fw23_44,4a_coat,dior,outerwear,4a_coated_style,grey,wool,coated,
dior_fw23_44,4a_tailoring,dior,outerwear,4a_tailoring_style,grey,wool,tailoring,
dior_fw23_44,4a_patchwork,dior,outerwear,4a_patchwork_style,grey,wool,patchwork,
dior_fw23_44,4a_grey,dior,outerwear,4a_grey_color,grey,wool,coated,
dior_fw23_44,4a_wool,dior,outerwear,4a_wool_material,grey,wool,coated,
dior_fw23_44,04_cardigan,dior,tops,04_cardigan_sku,,,dotted,cardigan
dior_fw23_44,04_dotted,dior,tops,04_dotted_style,,,dotted,cardigan
dior_fw23_44,07_pants,dior,bottoms,07_pants_sku,grey,wool,loosefit,pants
dior_fw23_44,07_grey,dior,bottoms,07_grey_color,grey,wool,loosefit,pants
dior_fw23_44,07_wool,dior,bottoms,07_wool_material,grey,wool,loosefit,pants
dior_fw23_44,07_loosefit,dior,bottoms,07_loosefit_style,grey,wool,loosefit,pants
dior_fw23_44,09_boot,dior,shoes,09_boots_sku,black,rubber,,boots
dior_fw23_44,09_black,dior,shoes,09_black_color,black,rubber,,boots
dior_fw23_44,09_rubber,dior,shoes,09_rubber_material,black,rubber,,boots
givenchy_fw23_51,4a_jacket,givenchy,outerwear,4a_jacket,black,wool,,
givenchy_fw23_51,4a_black,givenchy,outerwear,4a_black_color,black,wool,,
givenchy_fw23_51,4a_wool,givenchy,outerwear,4a_wool_material,black,wool,,
givenchy_fw23_51,07_pants,givenchy,bottoms,07_pants_sku,black,wool,,pants
givenchy_fw23_51,07_black,givenchy,bottoms,07_black_color,black,wool,,pants
givenchy_fw23_51,07_wool,givenchy,bottoms,07_wool_material,black,wool,,pants
givenchy_fw23_51,09_sneaker,givenchy,shoes,09_sneaker_sku,black,leather,,sneaker
givenchy_fw23_51,09_black,givenchy,shoes,09_black_color,black,leather,,sneaker
givenchy_fw23_51,09_leather,givenchy,shoes,09_leather_material,black,leather,,sneaker
loewe_fw23_09,4a_coat,loewe,outerwear,4a_coated_style,black,wool,coated,
loewe_fw23_09,4a_black,loewe,outerwear,4a_black_color,black,wool,coated,
loewe_fw23_09,4a_wool,loewe,outerwear,4a_wool_material,black,wool,coated,
loewe_fw23_09,4a_oversized,loewe,outerwear,4a_oversized_style,black,wool,oversized,
loewe_fw23_09,09_boot,loewe,shoes,09_boots_sku,black,leather,,boots
loewe_fw23_09,09_black,loewe,shoes,09_black_color,black,leather,,boots
loewe_fw23_09,09_leather,loewe,shoes,09_leather_material,black,leather,,boots
givenchy_fw23_29,04_jacket,givenchy,tops,04_jacket_sku,blue,denim,,jacket
givenchy_fw23_29,04_denim,givenchy,tops,04_denim_material,blue,denim,,jacket
givenchy_fw23_29,04_blue,givenchy,tops,04_blue_color,blue,denim,,jacket
givenchy_fw23_29,07_pants,givenchy,bottoms,07_pants_sku,blue,denim,zippers,pants
givenchy_fw23_29,07_blue,givenchy,bottoms,07_blue_color,blue,denim,zippers,pants
givenchy_fw23_29,07_denim,givenchy,bottoms,07_denim_material,blue,denim,zippers,pants
givenchy_fw23_29,07_zippers,givenchy,bottoms,07_zippers_style,blue,denim,zippers,pants
givenchy_fw23_29,07_cutout,givenchy,bottoms,07_cutout_style,blue,denim,cutout,pants
givenchy_fw23_29,09_boot,givenchy,shoes,09_boots_sku,black,leather,,boots
givenchy_fw23_29,09_black,givenchy,shoes,09_black_color,black,leather,,boots
givenchy_fw23_29,09_leather,givenchy,shoes,09_leather_material,black,leather,,boots
loewe_fw23_08,04_shirt,loewe,tops,04_shirt_sku,red,silk,oversized,shirt
loewe_fw23_08,04_red,loewe,tops,04_red_color,red,silk,oversized,shirt
loewe_fw23_08,04_silk,loewe,tops,04_silk_material,red,silk,oversized,shirt
loewe_fw23_08,04_oversized,loewe,tops,04_oversized_style,red,silk,oversized,shirt
loewe_fw23_08,05_totebag,loewe,bags,05_totebag_sku,black,leather,,totebag
loewe_fw23_08,05_black,loewe,bags,05_black_color,black,leather,,totebag
loewe_fw23_08,05_leather,loewe,bags,05_leather_material,black,leather,,totebag
loewe_fw23_08,09_boot,loewe,shoes,09_boots_sku,black,leather,hightop,boots
loewe_fw23_08,09_black,loewe,shoes,09_black_color,black,leather,hightop,boots
loewe_fw23_08,09_leather,loewe,shoes,09_leather_material,black,leather,hightop,boots
loewe_fw23_08,09_hightop,loewe,shoes,09_hightop_style,black,leather,hightop,boots
loewe_fw23_14,04_sweatshirt,loewe,tops,04_sweatshirt_sku,blue,cotton,,sweatshirt
loewe_fw23_14,04_blue,loewe,tops,04_blue_color,blue,cotton,,sweatshirt
loewe_fw23_14,04_cotton,loewe,tops,04_cotton_material,blue,cotton,,sweatshirt
loewe_fw23_14,07_leggings,loewe,bottoms,07_leggings_sku,grey,cotton,,leggings
loewe_fw23_14,07_grey,loewe,bottoms,07_grey_color,grey,cotton,,leggings
loewe_fw23_14,07_cotton,loewe,bottoms,07_cotton_material,grey,cotton,,leggings
loewe_fw23_14,07_jersey,loewe,bottoms,07_jersey_material,grey,jersey,,leggings
loewe_fw23_14,09_boot,loewe,shoes,09_boots_sku,grey,velours,,boots
loewe_fw23_14,09_grey,loewe,shoes,09_grey_color,grey,velours,,boots
loewe_fw23_14,09_velours,loewe,shoes,09_velours_material,grey,velours,,boots
loewe_fw23_14,09_leather,loewe,shoes,09_leather_material,grey,leather,,boots
